title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Senyoku no Sigrdrifa,Warlords of Sigrdrifa,"['Action', 'Military']",6.44,A-1 Pictures,TV,Ranked #6853,"Members 42,136","When humanity is driven to the brink of despair by an alien threat called Pillars, a self-proclaimed god named Odin appears and bestows upon the people the power of ""Valkyries""—battle maidens who pilot vintage aircraft called Hero Wings.

Claudia ""Schwertleite"" Bruford is the ace of the European Valkyrie Wing. When Japan's S-class Valkyrie passes away in battle, Claudia is relocated to Japan as a replacement. However, with a dark record of being the sole survivor in every mission that results in being nicknamed ""Grim Reaper,"" she suspects she already knows why she was chosen.

Prepared to be shunned yet again, she arrives at the Tateyama Valkyrie Wing. Little does she know, her new comrades are a bunch of oddballs who have zero intention of accepting her dreadful nickname!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1576/109007.jpg,https://myanimelist.net/anime/41372/Senyoku_no_Sigrdrifa
Ochikobore Fruit Tart,Dropout Idol Fruit Tart,"['Slice of Life', 'Idols (Female)', 'Music']",6.77,feel.,TV,Ranked #5026,"Members 35,501","Ino Sakura has just moved to Tokyo to join the newly formed Fruit Tart, an idol group composed of three members besides herself—Roko Sekino, a washed-up child actor; Hayu Nukui, a failed musician; and Nina Maehara, a model who is still waiting for her first gig. They soon begin their new life together in their dormitory, the Mouse House. But there is no time to get settled as the girls awaken to a shocking reality: Fruit Tart is in a deep debt of one hundred million yen and has not even started yet!

With the possibility of Fruit Tart breaking up and the Mouse House being torn down if they cannot repay the money, the girls must work their way up from the bottom of idol society by making a name for themselves and writing their own songs. Luckily, Hemo Midori, an experienced idol, is a huge fan of Sakura and decides to join the group. With smiles on their faces, Sakura and the other girls work hard to become popular idols while making sure that each day is as fun as the last.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1088/109145.jpg,https://myanimelist.net/anime/39609/Ochikobore_Fruit_Tart
Magatsu Wahrheit: Zuerst,MAGATSU WAHRHEIT,"['Action', 'Fantasy']",6.55,Yokohama Animation Lab,TV,Ranked #6216,"Members 34,186","In the technologically and magically advanced Wahrheit Empire, rumors of a returning catastrophe known only as the ""light"" causes a disturbance amongst the people. Meanwhile, in the capital of the Empire, transporter Innumael Grauer prepares his daily deliveries, struggling to make ends meet for himself and his sister. Leocadio Wöhler, a newly recruited soldier, assists Innumael whilst commuting to work—unknowingly loading a mysterious package containing contraband artillery belonging to a criminal organization.

Innumael is accused of smuggling the package, facing possible execution due to the Empire's strict oversight of weapons in response to the rising disorder. However, unbeknownst to him, the very syndicate that placed him in this unfortunate predicament may save him from this fate, at least temporarily. Elsewhere, Leocadio is assigned his first mission—to apprehend the criminal group known as ""Headkeeper,"" suspected of transporting illegal weaponry.

Magatsu Wahrheit: Zuerst follows these two young men on a journey encompassing the Wahrheit Empire, triggering a chain of events that will not only change their lives but also alter the course of the Empire as they know it.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1109/108983.jpg,https://myanimelist.net/anime/37599/Magatsu_Wahrheit__Zuerst
D4DJ: First Mix,D4DJ First Mix,"['Idols (Female)', 'Music', 'School']",7.64,SANZIGEN,TV,Ranked #1269,"Members 32,134","Having lived abroad in Africa for most of her life, Rinku Aimoto is now returning to Japan to attend Yoba Academy, a school where DJ units—groups made up of DJs, vocalists, and dancers—are extremely popular. There, she meets Maho Akashi, an aspiring DJ who teaches Rinku the basics of DJing. The girls attend a performance by Yoba's famous DJ unit Peaky P-key, and struck by inspiration, they decide to form a unit of their own.

Rinku and Maho soon recruit Muni Oonaruto, a talented artist and Rinku's childhood friend, as well as Rei Togetsu, a shy and caring pianist. Newly named Happy Around, the group aims to use the budding friendships and combined talents of its members to become one of the top DJ units in the country.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1765/109713.jpg,https://myanimelist.net/anime/39681/D4DJ__First_Mix
One Room Third Season,,['Slice of Life'],6.46,Zero-G,TV,Ranked #6761,"Members 31,386",Third season of One Room. ,https://cdn.myanimelist.net/images/anime/1553/109101.jpg,https://myanimelist.net/anime/41364/One_Room_Third_Season
Rail Romanesque,,['Slice of Life'],5.13,Saetta,TV,Ranked #12414,"Members 26,306","The year is 1989. After the nation of Hinomoto was destabilized during the past World War, the rise of new technologies has enabled its revitalization. Modern engineering has given birth to aircraft, gasoline engines, and geomagnetic technology—revolutionizing transportation. Railroads have been rendered nearly obsolete and replaced by more efficient modes of transit.

However, a group of lively ""Raillords"" aims to renew the railroads' former glory. The Raillords, personified as energetic and spirited girls, act as humanoid control modules for their assigned railways. They meet in Ohitoyo City for the Raillord Summit, headed by Suzushiro, a Raillord from Manoka Railways. Together, the group capitalizes on its teamwork to get the railroads back on track, ushering in a ""new railroad age.""

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1858/113920.jpg,https://myanimelist.net/anime/40958/Rail_Romanesque
Ani ni Tsukeru Kusuri wa Nai! 4,,"['Comedy', 'Slice of Life', 'School']",7.58,Fanworks,TV,Ranked #1410,"Members 24,589","Shi Miao has a lot of experience dealing with her older brother's peculiar habits. After all her scolding, it is natural to expect that Shi Fen's antics would come to an end. But having spent their whole life together, it is obvious to Miao that some things never change—and maybe that is for the best.

Despite his recklessness, Fen usually means well. As a result, a tight-knit friend group has formed around him and his sister. Joined by their classmates—Kai Xin, Wan Sui, and Miaomiao—the Shi siblings' tenure at high school continues to be an absolute spectacle.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1416/129199.jpg,https://myanimelist.net/anime/42238/Ani_ni_Tsukeru_Kusuri_wa_Nai_4
Strike Witches: Road to Berlin,,"['Action', 'Sci-Fi', 'Ecchi', 'Military']",7.34,David Production,TV,Ranked #2339,"Members 23,814","Preparations for a new offensive against the Neuroi—a mysterious race of alien invaders—are well underway. The objective is securing Berlin, the capital city of the Empire of Karlsland, which is necessary for wiping out the Neuroi threat from Europe. However, as the enemy is capable of adapting to the battlefield on a daily basis, the allied forces and the current state of Striker technology might not be enough to achieve a victory.

Meanwhile, Yoshika Miyafuji, a Witch from Fuso, continues her medical studies in Lausanne. Having recovered from a recent incident that deprived her of magical power, she is eager to assist in the war effort. The call to arms soon arrives and the scattered witches of the 501st Joint Fighter Wing must be gathered once again for a final push against the enemy.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1197/108577.jpg,https://myanimelist.net/anime/38005/Strike_Witches__Road_to_Berlin
Osomatsu-san 3rd Season,,"['Comedy', 'Gag Humor', 'Parody']",7.37,Pierrot,TV,Ranked #2187,"Members 20,417",Third season of Osomatsu-san.,https://cdn.myanimelist.net/images/anime/1290/113445.jpg,https://myanimelist.net/anime/42391/Osomatsu-san_3rd_Season
A3! Season Autumn & Winter,,"['Drama', 'Performing Arts']",7.30,"P.A. Works,             Studio 3Hz",TV,Ranked #2512,"Members 20,171","With the completion of the Summer Troupe's show, Izumi Tachibana must now recruit five members for the next sub-troupe, the Autumn Troupe. Luckily, enough people arrive at the audition: Banri Settsu, a talented but boastful jack of all trades; Juuza Hyoudou, a stone-faced delinquent passionate about acting; Taichi Nanao, a man wanting to impress girls through the stage; Omi Fushimi, a college student, amateur photographer, and adept cook; and Sakyou Furuichi, a yakuza member who shares a past connection with the Mankai Company.

But between the non-existent teamwork and multiple threats jeopardizing the show's success, Izumi realizes that the troupe might be more difficult to handle than she first thought. How will she be able to unite them in time for their debut performance?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1049/108197.jpg,https://myanimelist.net/anime/40272/A3_Season_Autumn___Winter
Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,"With a Dog AND a Cat, Every Day is Fun","['Comedy', 'Slice of Life', 'Pets']",7.24,Team TillDawn,TV,Ranked #2826,"Members 13,589","Matsumoto-san owns an innocent dog and an adorably devious cat. Laughing and crying ensue as they all live daily life together.

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1332/109356.jpg,https://myanimelist.net/anime/40833/Inu_to_Neko_Docchi_mo_Katteru_to_Mainichi_Tanoshii
